order_details_id,order_id,order_date,order_time,item_id,order_date_new
5640,2499,02/11/2023,16:34:30,122,2023-02-11
5641,2500,02/11/2023,17:00:13,124,2023-02-11
5642,2501,02/11/2023,17:00:41,105,2023-02-11
5643,2502,02/11/2023,17:08:01,108,2023-02-11
5644,2502,02/11/2023,17:08:01,124,2023-02-11
5645,2502,02/11/2023,17:08:01,127,2023-02-11
5646,2503,02/11/2023,17:08:24,120,2023-02-11
5647,2503,02/11/2023,17:08:24,132,2023-02-11
5648,2504,02/11/2023,17:12:25,113,2023-02-11
5649,2504,02/11/2023,17:12:25,119,2023-02-11
5650,2505,02/11/2023,17:22:02,117,2023-02-11
5651,2505,02/11/2023,17:22:02,128,2023-02-11
5652,2506,02/11/2023,17:44:46,104,2023-02-11
5653,2506,02/11/2023,17:44:46,108,2023-02-11
5654,2506,02/11/2023,17:44:46,125,2023-02-11
5655,2506,02/11/2023,17:44:46,113,2023-02-11
5656,2507,02/11/2023,17:47:02,104,2023-02-11
5657,2507,02/11/2023,17:47:02,126,2023-02-11
5658,2507,02/11/2023,17:47:02,109,2023-02-11
5659,2507,02/11/2023,17:47:02,120,2023-02-11
5660,2508,02/11/2023,17:47:30,126,2023-02-11
5661,2508,02/11/2023,17:47:30,109,2023-02-11
5662,2509,02/11/2023,17:49:56,117,2023-02-11
5663,2510,02/11/2023,17:53:00,116,2023-02-11
5664,2511,02/11/2023,18:00:12,109,2023-02-11
5665,2511,02/11/2023,18:00:12,129,2023-02-11
5666,2511,02/11/2023,18:00:12,113,2023-02-11
5667,2512,02/11/2023,18:02:54,107,2023-02-11
5668,2512,02/11/2023,18:02:54,109,2023-02-11
5669,2512,02/11/2023,18:02:54,129,2023-02-11
5670,2512,02/11/2023,18:02:54,120,2023-02-11
5671,2513,02/11/2023,18:21:25,120,2023-02-11
5672,2514,02/11/2023,18:25:46,109,2023-02-11
5673,2514,02/11/2023,18:25:46,105,2023-02-11
5674,2515,02/11/2023,18:46:12,103,2023-02-11
5675,2515,02/11/2023,18:46:12,112,2023-02-11
5676,2515,02/11/2023,18:46:12,120,2023-02-11
5677,2515,02/11/2023,18:46:12,132,2023-02-11
5678,2516,02/11/2023,18:50:33,102,2023-02-11
5679,2516,02/11/2023,18:50:33,126,2023-02-11
5680,2517,02/11/2023,18:56:35,130,2023-02-11
5681,2518,02/11/2023,19:02:19,116,2023-02-11
5682,2518,02/11/2023,19:02:19,118,2023-02-11
5683,2518,02/11/2023,19:02:19,131,2023-02-11
5684,2518,02/11/2023,19:02:19,123,2023-02-11
5685,2519,02/11/2023,19:04:08,113,2023-02-11
5686,2519,02/11/2023,19:04:08,122,2023-02-11
5687,2520,02/11/2023,19:06:07,127,2023-02-11
5688,2521,02/11/2023,19:11:58,113,2023-02-11
5689,2521,02/11/2023,19:11:58,120,2023-02-11
5690,2522,02/11/2023,19:25:46,125,2023-02-11
5691,2522,02/11/2023,19:25:46,111,2023-02-11
5692,2522,02/11/2023,19:25:46,121,2023-02-11
5693,2522,02/11/2023,19:25:46,106,2023-02-11
5694,2523,02/11/2023,19:30:16,125,2023-02-11
5695,2523,02/11/2023,19:30:16,128,2023-02-11
5696,2523,02/11/2023,19:30:16,106,2023-02-11
5697,2523,02/11/2023,19:30:16,132,2023-02-11
5698,2524,02/11/2023,19:31:47,124,2023-02-11
5699,2524,02/11/2023,19:31:47,125,2023-02-11
5700,2524,02/11/2023,19:31:47,112,2023-02-11
5701,2524,02/11/2023,19:31:47,106,2023-02-11
5702,2525,02/11/2023,19:32:54,126,2023-02-11
5703,2526,02/11/2023,19:36:30,107,2023-02-11
5704,2526,02/11/2023,19:36:30,125,2023-02-11
5705,2527,02/11/2023,19:53:46,101,2023-02-11
5706,2527,02/11/2023,19:53:46,127,2023-02-11
5707,2527,02/11/2023,19:53:46,130,2023-02-11
5708,2528,02/11/2023,19:54:40,102,2023-02-11
5709,2528,02/11/2023,19:54:40,113,2023-02-11
5710,2529,02/11/2023,20:06:11,125,2023-02-11
5711,2529,02/11/2023,20:06:11,109,2023-02-11
5712,2529,02/11/2023,20:06:11,113,2023-02-11
5713,2529,02/11/2023,20:06:11,132,2023-02-11
5714,2530,02/11/2023,20:11:26,112,2023-02-11
5715,2530,02/11/2023,20:11:26,120,2023-02-11
5716,2530,02/11/2023,20:11:26,114,2023-02-11
5717,2531,02/11/2023,20:22:03,112,2023-02-11
5718,2531,02/11/2023,20:22:03,120,2023-02-11
5719,2532,02/11/2023,20:33:15,109,2023-02-11
5720,2533,02/11/2023,21:34:53,101,2023-02-11
5721,2534,02/11/2023,21:44:25,124,2023-02-11
5722,2535,02/11/2023,21:45:46,117,2023-02-11
5723,2535,02/11/2023,21:45:46,119,2023-02-11
5724,2536,02/11/2023,21:52:14,125,2023-02-11
5725,2537,02/12/2023,11:17:06,102,2023-02-12
5726,2538,02/12/2023,11:37:34,124,2023-02-12
5727,2538,02/12/2023,11:37:34,110,2023-02-12
5728,2538,02/12/2023,11:37:34,119,2023-02-12
5729,2539,02/12/2023,11:38:35,127,2023-02-12
5730,2539,02/12/2023,11:38:35,105,2023-02-12
5731,2540,02/12/2023,11:48:50,109,2023-02-12
5732,2540,02/12/2023,11:48:50,121,2023-02-12
5733,2541,02/12/2023,11:54:44,129,2023-02-12
5734,2541,02/12/2023,11:54:44,119,2023-02-12
5735,2542,02/12/2023,11:57:08,122,2023-02-12
5736,2543,02/12/2023,12:00:00,103,2023-02-12
5737,2544,02/12/2023,12:03:27,101,2023-02-12
5738,2544,02/12/2023,12:03:27,117,2023-02-12
5739,2544,02/12/2023,12:03:27,113,2023-02-12
5740,2545,02/12/2023,12:12:17,131,2023-02-12
5741,2546,02/12/2023,12:41:02,107,2023-02-12
5742,2547,02/12/2023,12:45:49,101,2023-02-12
5743,2547,02/12/2023,12:45:49,101,2023-02-12
5744,2547,02/12/2023,12:45:49,115,2023-02-12
5745,2547,02/12/2023,12:45:49,108,2023-02-12
5746,2547,02/12/2023,12:45:49,124,2023-02-12
5747,2547,02/12/2023,12:45:49,125,2023-02-12
5748,2547,02/12/2023,12:45:49,109,2023-02-12
5749,2547,02/12/2023,12:45:49,127,2023-02-12
5750,2547,02/12/2023,12:45:49,128,2023-02-12
5751,2547,02/12/2023,12:45:49,129,2023-02-12
5752,2547,02/12/2023,12:45:49,113,2023-02-12
5753,2547,02/12/2023,12:45:49,130,2023-02-12
5754,2548,02/12/2023,12:48:03,101,2023-02-12
5755,2548,02/12/2023,12:48:03,101,2023-02-12
5756,2548,02/12/2023,12:48:03,115,2023-02-12
5757,2548,02/12/2023,12:48:03,110,2023-02-12
5758,2548,02/12/2023,12:48:03,127,2023-02-12
5759,2548,02/12/2023,12:48:03,112,2023-02-12
5760,2549,02/12/2023,13:06:59,121,2023-02-12
5761,2550,02/12/2023,13:18:54,120,2023-02-12
5762,2551,02/12/2023,13:28:21,116,2023-02-12
5763,2551,02/12/2023,13:28:21,109,2023-02-12
5764,2552,02/12/2023,13:47:03,101,2023-02-12
5765,2553,02/12/2023,13:47:07,114,2023-02-12
5766,2554,02/12/2023,13:53:40,125,2023-02-12
5767,2555,02/12/2023,14:00:00,101,2023-02-12
5768,2555,02/12/2023,14:00:00,115,2023-02-12
5769,2556,02/12/2023,14:00:38,117,2023-02-12
5770,2556,02/12/2023,14:00:38,106,2023-02-12
5771,2557,02/12/2023,14:09:47,124,2023-02-12
5772,2557,02/12/2023,14:09:47,120,2023-02-12
5773,2557,02/12/2023,14:09:47,114,2023-02-12
5774,2557,02/12/2023,14:09:47,114,2023-02-12
5775,2558,02/12/2023,14:20:14,125,2023-02-12
5776,2558,02/12/2023,14:20:14,109,2023-02-12
5777,2559,02/12/2023,14:22:23,122,2023-02-12
5778,2560,02/12/2023,14:27:16,115,2023-02-12
5779,2561,02/12/2023,14:28:55,103,2023-02-12
5780,2562,02/12/2023,14:30:22,110,2023-02-12
5781,2562,02/12/2023,14:30:22,129,2023-02-12
5782,2562,02/12/2023,14:30:22,113,2023-02-12
5783,2562,02/12/2023,14:30:22,105,2023-02-12
5784,2563,02/12/2023,14:43:38,116,2023-02-12
5785,2563,02/12/2023,14:43:38,111,2023-02-12
5786,2563,02/12/2023,14:43:38,114,2023-02-12
5787,2564,02/12/2023,14:53:19,106,2023-02-12
5788,2565,02/12/2023,15:04:49,103,2023-02-12
5789,2565,02/12/2023,15:04:49,108,2023-02-12
5790,2565,02/12/2023,15:04:49,109,2023-02-12
5791,2566,02/12/2023,15:25:11,124,2023-02-12
5792,2566,02/12/2023,15:25:11,106,2023-02-12
5793,2567,02/12/2023,15:38:37,102,2023-02-12
5794,2568,02/12/2023,15:53:33,101,2023-02-12
5795,2568,02/12/2023,15:53:33,132,2023-02-12
5796,2569,02/12/2023,15:53:59,102,2023-02-12
5797,2569,02/12/2023,15:53:59,127,2023-02-12
5798,2569,02/12/2023,15:53:59,119,2023-02-12
5799,2569,02/12/2023,15:53:59,114,2023-02-12
5800,2570,02/12/2023,15:54:49,109,2023-02-12
5801,2571,02/12/2023,15:58:47,107,2023-02-12
5802,2571,02/12/2023,15:58:47,124,2023-02-12
5803,2571,02/12/2023,15:58:47,132,2023-02-12
5804,2572,02/12/2023,16:04:07,108,2023-02-12
5805,2573,02/12/2023,16:10:39,108,2023-02-12
5806,2573,02/12/2023,16:10:39,124,2023-02-12
5807,2574,02/12/2023,16:22:32,130,2023-02-12
5808,2574,02/12/2023,16:22:32,106,2023-02-12
5809,2575,02/12/2023,16:30:57,108,2023-02-12
5810,2576,02/12/2023,16:58:29,107,2023-02-12
5811,2576,02/12/2023,16:58:29,113,2023-02-12
5812,2577,02/12/2023,17:21:15,112,2023-02-12
5813,2577,02/12/2023,17:21:15,120,2023-02-12
5814,2578,02/12/2023,17:36:09,115,2023-02-12
5815,2578,02/12/2023,17:36:09,110,2023-02-12
5816,2578,02/12/2023,17:36:09,120,2023-02-12
5817,2578,02/12/2023,17:36:09,121,2023-02-12
5818,2579,02/12/2023,17:38:32,104,2023-02-12
5819,2579,02/12/2023,17:38:32,108,2023-02-12
5820,2579,02/12/2023,17:38:32,125,2023-02-12
5821,2580,02/12/2023,17:42:00,129,2023-02-12
5822,2580,02/12/2023,17:42:00,118,2023-02-12
5823,2581,02/12/2023,17:56:55,107,2023-02-12
5824,2581,02/12/2023,17:56:55,109,2023-02-12
5825,2582,02/12/2023,17:59:55,122,2023-02-12
5826,2583,02/12/2023,18:14:11,113,2023-02-12
5827,2584,02/12/2023,18:25:21,109,2023-02-12
5828,2584,02/12/2023,18:25:21,119,2023-02-12
5829,2585,02/12/2023,18:27:56,111,2023-02-12
5830,2585,02/12/2023,18:27:56,113,2023-02-12
5831,2586,02/12/2023,19:04:06,101,2023-02-12
5832,2586,02/12/2023,19:04:06,131,2023-02-12
5833,2587,02/12/2023,19:09:56,108,2023-02-12
5834,2587,02/12/2023,19:09:56,125,2023-02-12
5835,2587,02/12/2023,19:09:56,120,2023-02-12
5836,2588,02/12/2023,20:01:13,101,2023-02-12
5837,2588,02/12/2023,20:01:13,102,2023-02-12
5838,2588,02/12/2023,20:01:13,120,2023-02-12
5839,2588,02/12/2023,20:01:13,122,2023-02-12
5840,2589,02/12/2023,20:14:33,128,2023-02-12
5841,2590,02/12/2023,20:25:21,126,2023-02-12
5842,2590,02/12/2023,20:25:21,126,2023-02-12
5843,2591,02/12/2023,20:39:09,117,2023-02-12
5844,2591,02/12/2023,20:39:09,130,2023-02-12
5845,2592,02/12/2023,21:43:21,107,2023-02-12
5846,2593,02/12/2023,22:02:05,117,2023-02-12
5847,2593,02/12/2023,22:02:05,113,2023-02-12
5848,2593,02/12/2023,22:02:05,120,2023-02-12
5849,2593,02/12/2023,22:02:05,132,2023-02-12
5850,2594,02/12/2023,22:54:43,108,2023-02-12
5851,2594,02/12/2023,22:54:43,114,2023-02-12
5852,2595,2/13/23,11:25:30,NULL,2023-02-13
5853,2596,2/13/23,11:27:46,103,2023-02-13
5854,2596,2/13/23,11:27:46,129,2023-02-13
5855,2596,2/13/23,11:27:46,119,2023-02-13
5856,2596,2/13/23,11:27:46,122,2023-02-13
5857,2597,2/13/23,11:31:11,104,2023-02-13
5858,2598,2/13/23,11:37:51,111,2023-02-13
5859,2599,2/13/23,11:52:09,121,2023-02-13
5860,2599,2/13/23,11:52:09,132,2023-02-13
5861,2600,2/13/23,11:53:11,104,2023-02-13
5862,2601,2/13/23,12:03:27,107,2023-02-13
5863,2601,2/13/23,12:03:27,116,2023-02-13
5864,2601,2/13/23,12:03:27,119,2023-02-13
5865,2602,2/13/23,12:10:01,102,2023-02-13
5866,2602,2/13/23,12:10:01,103,2023-02-13
5867,2602,2/13/23,12:10:01,103,2023-02-13
5868,2602,2/13/23,12:10:01,125,2023-02-13
5869,2602,2/13/23,12:10:01,117,2023-02-13
5870,2602,2/13/23,12:10:01,113,2023-02-13
5871,2602,2/13/23,12:10:01,119,2023-02-13
5872,2602,2/13/23,12:10:01,120,2023-02-13
5873,2603,2/13/23,12:22:43,101,2023-02-13
5874,2604,2/13/23,12:33:36,101,2023-02-13
5875,2604,2/13/23,12:33:36,127,2023-02-13
5876,2604,2/13/23,12:33:36,113,2023-02-13
5877,2605,2/13/23,12:46:15,120,2023-02-13
5878,2606,2/13/23,12:56:00,101,2023-02-13
5879,2606,2/13/23,12:56:00,102,2023-02-13
5880,2607,2/13/23,13:00:12,111,2023-02-13
5881,2608,2/13/23,13:11:19,122,2023-02-13
5882,2609,2/13/23,13:12:42,101,2023-02-13
5883,2609,2/13/23,13:12:42,107,2023-02-13
5884,2609,2/13/23,13:12:42,109,2023-02-13
5885,2609,2/13/23,13:12:42,127,2023-02-13
5886,2610,2/13/23,13:17:50,113,2023-02-13
5887,2611,2/13/23,13:22:38,124,2023-02-13
5888,2612,2/13/23,13:43:11,101,2023-02-13
5889,2612,2/13/23,13:43:11,107,2023-02-13
5890,2612,2/13/23,13:43:11,116,2023-02-13
5891,2612,2/13/23,13:43:11,102,2023-02-13
5892,2612,2/13/23,13:43:11,126,2023-02-13
5893,2612,2/13/23,13:43:11,110,2023-02-13
5894,2612,2/13/23,13:43:11,111,2023-02-13
5895,2612,2/13/23,13:43:11,120,2023-02-13
5896,2612,2/13/23,13:43:11,122,2023-02-13
5897,2612,2/13/23,13:43:11,123,2023-02-13
5898,2612,2/13/23,13:43:11,123,2023-02-13
5899,2612,2/13/23,13:43:11,106,2023-02-13
5900,2613,2/13/23,13:46:46,107,2023-02-13
5901,2613,2/13/23,13:46:46,110,2023-02-13
5902,2614,2/13/23,13:52:26,NULL,2023-02-13
5903,2615,2/13/23,13:54:55,129,2023-02-13
5904,2615,2/13/23,13:54:55,119,2023-02-13
5905,2616,2/13/23,13:59:40,108,2023-02-13
5906,2616,2/13/23,13:59:40,130,2023-02-13
5907,2616,2/13/23,13:59:40,132,2023-02-13
5908,2617,2/13/23,14:38:42,101,2023-02-13
5909,2618,2/13/23,14:46:51,126,2023-02-13
5910,2618,2/13/23,14:46:51,117,2023-02-13
5911,2619,2/13/23,14:53:46,131,2023-02-13
5912,2620,2/13/23,15:00:24,110,2023-02-13
5913,2621,2/13/23,15:34:03,110,2023-02-13
5914,2622,2/13/23,16:06:27,104,2023-02-13
5915,2622,2/13/23,16:06:27,124,2023-02-13
5916,2622,2/13/23,16:06:27,131,2023-02-13
5917,2623,2/13/23,16:08:36,111,2023-02-13
5918,2624,2/13/23,16:21:18,108,2023-02-13
5919,2624,2/13/23,16:21:18,121,2023-02-13
5920,2625,2/13/23,16:23:52,109,2023-02-13
5921,2625,2/13/23,16:23:52,111,2023-02-13
5922,2625,2/13/23,16:23:52,122,2023-02-13
5923,2625,2/13/23,16:23:52,131,2023-02-13
5924,2626,2/13/23,16:49:57,102,2023-02-13
5925,2626,2/13/23,16:49:57,122,2023-02-13
5926,2626,2/13/23,16:49:57,106,2023-02-13
5927,2626,2/13/23,16:49:57,NULL,2023-02-13
5928,2627,2/13/23,16:50:09,113,2023-02-13
5929,2627,2/13/23,16:50:09,105,2023-02-13
5930,2628,2/13/23,16:57:02,107,2023-02-13
5931,2628,2/13/23,16:57:02,126,2023-02-13
5932,2628,2/13/23,16:57:02,113,2023-02-13
5933,2628,2/13/23,16:57:02,NULL,2023-02-13
5934,2629,2/13/23,17:07:10,120,2023-02-13
5935,2630,2/13/23,17:15:17,118,2023-02-13
5936,2630,2/13/23,17:15:17,121,2023-02-13
5937,2630,2/13/23,17:15:17,106,2023-02-13
5938,2631,2/13/23,17:19:26,107,2023-02-13
5939,2631,2/13/23,17:19:26,126,2023-02-13
5940,2631,2/13/23,17:19:26,113,2023-02-13
5941,2631,2/13/23,17:19:26,118,2023-02-13
5942,2632,2/13/23,17:24:48,108,2023-02-13
5943,2632,2/13/23,17:24:48,117,2023-02-13
5944,2633,2/13/23,17:37:46,113,2023-02-13
5945,2633,2/13/23,17:37:46,113,2023-02-13
5946,2633,2/13/23,17:37:46,120,2023-02-13
5947,2633,2/13/23,17:37:46,122,2023-02-13
5948,2634,2/13/23,18:01:27,125,2023-02-13
5949,2634,2/13/23,18:01:27,113,2023-02-13
5950,2635,2/13/23,18:09:55,113,2023-02-13
5951,2636,2/13/23,18:10:11,112,2023-02-13
5952,2637,2/13/23,18:17:35,101,2023-02-13
5953,2638,2/13/23,18:27:27,103,2023-02-13
5954,2638,2/13/23,18:27:27,119,2023-02-13
5955,2638,2/13/23,18:27:27,106,2023-02-13
5956,2639,2/13/23,18:38:55,105,2023-02-13
5957,2639,2/13/23,18:38:55,106,2023-02-13
5958,2640,2/13/23,19:21:23,101,2023-02-13
5959,2641,2/13/23,19:52:22,107,2023-02-13
5960,2641,2/13/23,19:52:22,125,2023-02-13
5961,2641,2/13/23,19:52:22,110,2023-02-13
5962,2641,2/13/23,19:52:22,106,2023-02-13
5963,2642,2/13/23,20:02:53,109,2023-02-13
5964,2643,2/13/23,20:08:34,109,2023-02-13
5965,2643,2/13/23,20:08:34,106,2023-02-13
5966,2644,2/13/23,20:22:27,108,2023-02-13
5967,2644,2/13/23,20:22:27,109,2023-02-13
5968,2644,2/13/23,20:22:27,105,2023-02-13
5969,2645,2/13/23,20:26:18,102,2023-02-13
5970,2645,2/13/23,20:26:18,123,2023-02-13
5971,2646,2/13/23,20:29:23,107,2023-02-13
5972,2647,2/13/23,20:45:14,115,2023-02-13
5973,2647,2/13/23,20:45:14,110,2023-02-13
5974,2647,2/13/23,20:45:14,118,2023-02-13
5975,2647,2/13/23,20:45:14,122,2023-02-13
5976,2648,2/13/23,20:48:10,101,2023-02-13
5977,2648,2/13/23,20:48:10,107,2023-02-13
5978,2648,2/13/23,20:48:10,102,2023-02-13
5979,2649,2/13/23,20:52:50,109,2023-02-13
5980,2649,2/13/23,20:52:50,123,2023-02-13
5981,2649,2/13/23,20:52:50,106,2023-02-13
5982,2650,2/13/23,20:55:07,102,2023-02-13
5983,2650,2/13/23,20:55:07,104,2023-02-13
5984,2650,2/13/23,20:55:07,113,2023-02-13
5985,2650,2/13/23,20:55:07,122,2023-02-13
5986,2651,2/13/23,20:59:54,102,2023-02-13
5987,2652,2/13/23,21:00:56,109,2023-02-13
5988,2653,2/13/23,21:03:23,115,2023-02-13
5989,2653,2/13/23,21:03:23,125,2023-02-13
5990,2654,2/13/23,21:05:06,127,2023-02-13
5991,2654,2/13/23,21:05:06,112,2023-02-13
5992,2655,2/13/23,21:34:36,112,2023-02-13
5993,2655,2/13/23,21:34:36,120,2023-02-13
5994,2655,2/13/23,21:34:36,114,2023-02-13
5995,2655,2/13/23,21:34:36,132,2023-02-13
5996,2656,2/13/23,21:36:02,107,2023-02-13
5997,2657,2/13/23,21:46:22,117,2023-02-13
5998,2657,2/13/23,21:46:22,129,2023-02-13
5999,2658,2/13/23,21:59:50,112,2023-02-13
6000,2659,2/13/23,22:00:43,102,2023-02-13
6001,2659,2/13/23,22:00:43,125,2023-02-13
6002,2660,2/13/23,22:02:38,102,2023-02-13
6003,2661,2/13/23,22:09:27,102,2023-02-13
6004,2661,2/13/23,22:09:27,129,2023-02-13
6005,2662,2/13/23,22:22:32,117,2023-02-13
6006,2662,2/13/23,22:22:32,121,2023-02-13
6007,2663,2/13/23,22:24:52,111,2023-02-13
6008,2663,2/13/23,22:24:52,105,2023-02-13
6009,2664,2/13/23,22:38:02,116,2023-02-13
6010,2664,2/13/23,22:38:02,119,2023-02-13
6011,2665,2/13/23,22:41:26,101,2023-02-13
6012,2666,2/14/23,11:48:35,118,2023-02-14
6013,2666,2/14/23,11:48:35,122,2023-02-14
6014,2667,2/14/23,12:10:23,129,2023-02-14
6015,2668,2/14/23,12:22:58,111,2023-02-14
6016,2668,2/14/23,12:22:58,114,2023-02-14
6017,2669,2/14/23,12:42:49,105,2023-02-14
6018,2670,2/14/23,13:13:51,125,2023-02-14
6019,2670,2/14/23,13:13:51,119,2023-02-14
6020,2670,2/14/23,13:13:51,122,2023-02-14
6021,2670,2/14/23,13:13:51,132,2023-02-14
6022,2671,2/14/23,13:17:44,129,2023-02-14
6023,2672,2/14/23,14:05:30,107,2023-02-14
6024,2672,2/14/23,14:05:30,126,2023-02-14
6025,2673,2/14/23,14:07:03,105,2023-02-14
6026,2674,2/14/23,14:15:01,132,2023-02-14
6027,2675,2/14/23,14:41:49,101,2023-02-14
6028,2675,2/14/23,14:41:49,102,2023-02-14
6029,2675,2/14/23,14:41:49,108,2023-02-14
6030,2675,2/14/23,14:41:49,124,2023-02-14
6031,2675,2/14/23,14:41:49,117,2023-02-14
6032,2675,2/14/23,14:41:49,117,2023-02-14
6033,2675,2/14/23,14:41:49,129,2023-02-14
6034,2675,2/14/23,14:41:49,112,2023-02-14
6035,2675,2/14/23,14:41:49,120,2023-02-14
6036,2675,2/14/23,14:41:49,105,2023-02-14
6037,2675,2/14/23,14:41:49,123,2023-02-14
6038,2675,2/14/23,14:41:49,114,2023-02-14
6039,2675,2/14/23,14:41:49,132,2023-02-14
6040,2675,2/14/23,14:41:49,132,2023-02-14
6041,2676,2/14/23,15:17:34,110,2023-02-14
6042,2677,2/14/23,15:27:42,115,2023-02-14
6043,2677,2/14/23,15:27:42,102,2023-02-14
6044,2677,2/14/23,15:27:42,117,2023-02-14
6045,2677,2/14/23,15:27:42,106,2023-02-14
6046,2678,2/14/23,15:47:53,101,2023-02-14
6047,2679,2/14/23,16:01:35,106,2023-02-14
6048,2680,2/14/23,16:10:21,102,2023-02-14
6049,2681,2/14/23,16:39:19,106,2023-02-14
6050,2682,2/14/23,16:40:26,120,2023-02-14
6051,2683,2/14/23,16:56:35,116,2023-02-14
6052,2683,2/14/23,16:56:35,113,2023-02-14
6053,2684,2/14/23,17:02:18,103,2023-02-14
6054,2685,2/14/23,17:15:58,112,2023-02-14
6055,2685,2/14/23,17:15:58,131,2023-02-14
6056,2686,2/14/23,17:23:06,110,2023-02-14
6057,2687,2/14/23,17:31:20,112,2023-02-14
6058,2688,2/14/23,17:43:28,101,2023-02-14
6059,2689,2/14/23,17:48:59,105,2023-02-14
6060,2689,2/14/23,17:48:59,132,2023-02-14
6061,2690,2/14/23,17:49:26,101,2023-02-14
6062,2690,2/14/23,17:49:26,112,2023-02-14
6063,2691,2/14/23,17:52:15,125,2023-02-14
6064,2692,2/14/23,17:55:07,107,2023-02-14
6065,2692,2/14/23,17:55:07,126,2023-02-14
6066,2692,2/14/23,17:55:07,109,2023-02-14
6067,2692,2/14/23,17:55:07,110,2023-02-14
6068,2693,2/14/23,18:01:21,116,2023-02-14
6069,2693,2/14/23,18:01:21,110,2023-02-14
6070,2693,2/14/23,18:01:21,129,2023-02-14
6071,2693,2/14/23,18:01:21,121,2023-02-14
6072,2694,2/14/23,18:10:04,116,2023-02-14
6073,2695,2/14/23,18:15:16,101,2023-02-14
6074,2695,2/14/23,18:15:16,102,2023-02-14
6075,2696,2/14/23,18:32:58,109,2023-02-14
6076,2696,2/14/23,18:32:58,120,2023-02-14
6077,2696,2/14/23,18:32:58,NULL,2023-02-14
6078,2697,2/14/23,18:43:18,109,2023-02-14
6079,2697,2/14/23,18:43:18,129,2023-02-14
6080,2697,2/14/23,18:43:18,121,2023-02-14
6081,2697,2/14/23,18:43:18,122,2023-02-14
6082,2698,2/14/23,18:43:20,104,2023-02-14
6083,2698,2/14/23,18:43:20,130,2023-02-14
6084,2699,2/14/23,18:44:17,125,2023-02-14
6085,2699,2/14/23,18:44:17,129,2023-02-14
6086,2699,2/14/23,18:44:17,120,2023-02-14
6087,2699,2/14/23,18:44:17,106,2023-02-14
6088,2700,2/14/23,18:47:34,108,2023-02-14
6089,2700,2/14/23,18:47:34,124,2023-02-14
6090,2700,2/14/23,18:47:34,126,2023-02-14
6091,2700,2/14/23,18:47:34,128,2023-02-14
6092,2701,2/14/23,18:53:37,117,2023-02-14
6093,2702,2/14/23,18:54:29,116,2023-02-14
6094,2702,2/14/23,18:54:29,108,2023-02-14
6095,2702,2/14/23,18:54:29,105,2023-02-14
6096,2703,2/14/23,19:11:09,122,2023-02-14
6097,2704,2/14/23,19:11:21,105,2023-02-14
6098,2705,2/14/23,19:34:31,107,2023-02-14
6099,2705,2/14/23,19:34:31,124,2023-02-14
6100,2705,2/14/23,19:34:31,129,2023-02-14
6101,2705,2/14/23,19:34:31,105,2023-02-14
6102,2706,2/14/23,19:35:44,127,2023-02-14
6103,2707,2/14/23,19:35:46,108,2023-02-14
6104,2707,2/14/23,19:35:46,117,2023-02-14
6105,2707,2/14/23,19:35:46,112,2023-02-14
6106,2707,2/14/23,19:35:46,106,2023-02-14
6107,2708,2/14/23,19:40:04,102,2023-02-14
6108,2708,2/14/23,19:40:04,125,2023-02-14
6109,2708,2/14/23,19:40:04,109,2023-02-14
6110,2708,2/14/23,19:40:04,119,2023-02-14
6111,2709,2/14/23,19:44:58,125,2023-02-14
6112,2709,2/14/23,19:44:58,126,2023-02-14
6113,2709,2/14/23,19:44:58,117,2023-02-14
6114,2709,2/14/23,19:44:58,129,2023-02-14
6115,2710,2/14/23,20:00:00,103,2023-02-14
6116,2710,2/14/23,20:00:00,126,2023-02-14
6117,2710,2/14/23,20:00:00,105,2023-02-14
6118,2710,2/14/23,20:00:00,NULL,2023-02-14
6119,2711,2/14/23,20:00:33,125,2023-02-14
6120,2711,2/14/23,20:00:33,113,2023-02-14
6121,2711,2/14/23,20:00:33,118,2023-02-14
6122,2711,2/14/23,20:00:33,123,2023-02-14
6123,2712,2/14/23,20:52:05,117,2023-02-14
6124,2712,2/14/23,20:52:05,114,2023-02-14
6125,2713,2/14/23,21:08:21,116,2023-02-14
6126,2713,2/14/23,21:08:21,127,2023-02-14
6127,2714,2/14/23,21:22:31,117,2023-02-14
6128,2715,2/14/23,21:31:51,121,2023-02-14
6129,2715,2/14/23,21:31:51,122,2023-02-14
6130,2715,2/14/23,21:31:51,NULL,2023-02-14
6131,2715,2/14/23,21:31:51,132,2023-02-14
6132,2716,2/14/23,21:33:46,101,2023-02-14
6133,2716,2/14/23,21:33:46,101,2023-02-14
6134,2716,2/14/23,21:33:46,110,2023-02-14
6135,2717,2/14/23,21:58:09,126,2023-02-14
6136,2717,2/14/23,21:58:09,129,2023-02-14
6137,2717,2/14/23,21:58:09,NULL,2023-02-14
6138,2718,2/14/23,22:16:39,101,2023-02-14
6139,2718,2/14/23,22:16:39,116,2023-02-14
6140,2718,2/14/23,22:16:39,129,2023-02-14
6141,2718,2/14/23,22:16:39,130,2023-02-14
6142,2719,2/14/23,22:22:46,102,2023-02-14
6143,2719,2/14/23,22:22:46,123,2023-02-14
6144,2720,2/14/23,22:29:54,101,2023-02-14
6145,2721,2/14/23,22:29:57,124,2023-02-14
6146,2722,2/14/23,22:52:37,101,2023-02-14
6147,2722,2/14/23,22:52:37,109,2023-02-14
6148,2722,2/14/23,22:52:37,113,2023-02-14
